,Open,High,Low,Close,Volume
2023-12-20 15:55:00,273.739,273.803,273.479,273.795,3087.0
2023-12-20 15:54:00,273.659,273.724,273.648,273.665,2271.0
2023-12-20 15:53:00,273.679,273.684,273.668,273.675,788.0
2023-12-20 15:52:00,273.978,273.988,273.867,273.874,2641.0
2023-12-20 15:51:00,274.138,274.192,274.126,274.183,1708.0
2023-12-20 15:50:00,274.586,274.71,273.907,274.084,5281.0
2023-12-20 15:48:00,274.716,274.73,274.694,274.711,1934.0
2023-12-20 15:46:00,274.616,274.82,274.605,274.811,1462.0
2023-12-20 15:45:00,274.805,274.81,274.794,274.801,1277.0
2023-12-20 15:44:00,274.636,274.85,274.625,274.731,1563.0
2023-12-20 15:43:00,274.427,274.431,274.415,274.422,510.0
2023-12-20 15:41:00,274.392,274.396,274.38,274.388,395.0
2023-12-20 15:39:00,274.417,274.421,274.405,274.413,528.0
2023-12-20 15:37:00,274.337,274.342,274.326,274.333,383.0
2023-12-20 15:34:00,274.217,274.222,274.206,274.213,433.0
2023-12-20 15:33:00,274.217,274.222,274.206,274.213,575.0
2023-12-20 15:31:00,274.427,274.441,274.415,274.432,558.0
2023-12-20 15:30:00,274.646,274.651,274.635,274.642,753.0
2023-12-20 15:29:00,274.526,274.531,274.515,274.522,267.0
2023-12-20 15:24:00,275.094,275.099,274.754,274.761,1406.0
2023-12-20 15:16:00,275.104,275.109,275.083,275.09,710.0
2023-12-20 15:15:00,275.094,275.099,275.083,275.09,281.0
2023-12-20 15:13:00,274.586,274.591,274.56,274.567,755.0
2023-12-20 15:10:00,274.397,274.401,274.385,274.393,201.0
2023-12-20 15:07:00,274.138,274.142,274.126,274.133,490.0
2023-12-20 15:06:00,274.128,274.451,274.116,274.442,1117.0
2023-12-20 15:03:00,273.868,273.873,273.857,273.864,512.0
2023-12-20 15:02:00,274.197,274.202,274.037,274.153,345.0
2023-12-20 14:55:00,274.605,274.61,274.594,274.601,319.0
2023-12-20 14:54:00,274.407,274.92,274.395,274.911,916.0
2023-12-20 14:53:00,274.307,274.431,274.206,274.213,1311.0
2023-12-20 14:51:00,274.914,274.919,274.903,274.91,184.0
2023-12-20 14:49:00,275.468,275.473,275.457,275.464,172.0
2023-12-20 14:41:00,275.732,276.076,275.721,276.067,1087.0
2023-12-20 14:38:00,275.722,275.727,275.711,275.718,143.0
2023-12-20 14:37:00,276.141,276.145,276.129,276.137,492.0
2023-12-20 14:32:00,276.729,276.734,276.717,276.725,341.0
2023-12-20 14:29:00,276.918,276.923,276.907,276.914,260.0
2023-12-20 14:26:00,276.888,276.893,276.877,276.884,813.0
2023-12-20 14:22:00,276.988,276.993,276.976,276.984,357.0
2023-12-20 14:03:00,276.739,276.743,276.727,276.735,791.0
2023-12-20 13:58:00,276.888,276.893,276.727,276.735,343.0
2023-12-20 13:56:00,276.988,276.993,276.976,276.984,120.0
2023-12-20 13:46:00,276.978,276.983,276.957,276.964,354.0
2023-12-20 13:42:00,277.267,277.272,277.214,277.221,371.0
2023-12-20 13:39:00,277.486,277.491,277.475,277.482,117.0
2023-12-20 13:34:00,277.735,277.74,277.724,277.731,108.0
2023-12-20 13:31:00,277.895,277.9,277.883,277.891,301.0
2023-12-20 13:29:00,277.666,277.67,277.654,277.661,489.0
2023-12-20 13:27:00,277.596,277.606,277.584,277.597,304.0
2023-12-20 13:25:00,277.606,277.611,277.535,277.542,323.0
2023-12-20 13:21:00,277.815,277.84,277.794,277.801,624.0
2023-12-20 13:17:00,277.815,277.82,277.684,277.801,4073.0
2023-12-20 13:14:00,278.144,278.149,278.132,278.14,143.0
2023-12-20 13:08:00,277.935,277.939,277.923,277.93,205.0
2023-12-20 13:06:00,278.024,278.029,278.013,278.02,208.0
2023-12-20 13:04:00,277.994,277.999,277.973,277.98,694.0
2023-12-20 13:03:00,278.024,278.029,278.013,278.02,238.0
2023-12-20 13:01:00,278.363,278.368,278.182,278.19,844.0
2023-12-20 12:55:00,278.463,278.468,278.417,278.424,961.0
2023-12-20 12:51:00,278.104,278.109,278.093,278.1,120.0
2023-12-20 12:43:00,277.955,278.189,277.943,278.18,1827.0
2023-12-20 12:37:00,277.476,277.715,277.435,277.706,515.0
2023-12-20 12:36:00,277.606,277.611,277.594,277.602,117.0
2023-12-20 12:34:00,277.576,277.591,277.564,277.582,570.0
2023-12-20 12:29:00,277.815,277.82,277.804,277.811,205.0
2023-12-20 12:26:00,277.765,277.81,277.754,277.801,985.0
2023-12-20 12:21:00,277.481,277.486,277.47,277.477,158.0
2023-12-20 12:10:00,277.576,277.591,277.564,277.582,361.0
2023-12-20 12:05:00,277.586,277.591,277.574,277.582,314.0
2023-12-20 12:04:00,277.556,277.71,277.545,277.701,393.0
2023-12-20 12:03:00,277.466,277.471,277.455,277.462,583.0
2023-12-20 11:51:00,277.536,277.541,277.525,277.532,125.0
2023-12-20 11:49:00,277.566,277.571,277.554,277.562,350.0
2023-12-20 11:48:00,277.725,277.73,277.714,277.721,173.0
2023-12-20 11:43:00,277.068,277.077,277.056,277.068,2321.0
2023-12-20 11:42:00,277.093,277.098,277.082,277.089,1915.0
2023-12-20 11:38:00,276.888,276.893,276.877,276.884,113.0
2023-12-20 11:35:00,277.097,277.102,276.847,276.879,1373.0
2023-12-20 11:34:00,277.347,277.351,277.335,277.342,817.0
2023-12-20 11:31:00,277.167,277.172,277.151,277.158,554.0
2023-12-20 11:22:00,277.187,277.192,277.176,277.183,218.0
2023-12-20 11:19:00,277.187,277.192,277.176,277.183,201.0
2023-12-20 11:18:00,277.257,277.356,277.126,277.248,1859.0
2023-12-20 11:13:00,277.661,277.665,277.649,277.656,171.0
2023-12-20 11:12:00,277.461,277.466,277.45,277.457,175.0
2023-12-20 11:11:00,277.456,277.461,277.445,277.452,148.0
2023-12-20 11:08:00,277.247,277.66,277.236,277.651,1060.0
2023-12-20 11:07:00,277.102,277.107,277.091,277.098,163.0
2023-12-20 11:06:00,277.102,277.107,277.091,277.098,142.0
2023-12-20 11:04:00,277.117,277.122,277.106,277.113,326.0
2023-12-20 11:02:00,277.117,277.122,277.106,277.113,453.0
2023-12-20 10:57:00,276.988,276.993,276.976,276.984,160.0
2023-12-20 10:54:00,276.99,276.995,276.979,276.986,115.0
2023-12-20 10:49:00,277.237,277.272,277.186,277.193,693.0
2023-12-20 10:42:00,276.948,276.953,276.937,276.944,166.0
2023-12-20 10:41:00,276.953,276.958,276.942,276.949,292.0
2023-12-20 10:35:00,276.878,276.883,276.867,276.874,642.0
2023-12-20 10:29:00,276.41,276.474,276.398,276.465,972.0
2023-12-20 10:26:00,276.046,276.051,276.035,276.042,319.0
2023-12-20 10:21:00,276.006,276.011,275.995,276.002,123.0
2023-12-20 10:19:00,276.086,276.091,275.935,275.942,707.0
2023-12-20 10:17:00,276.001,276.225,275.97,276.216,754.0
2023-12-20 09:57:00,274.975,274.979,274.963,274.971,447.0
2023-12-20 09:55:00,274.716,274.72,274.704,274.711,248.0
2023-12-20 09:54:00,275.015,275.019,274.704,274.711,408.0
2023-12-20 09:53:00,275.214,275.219,275.203,275.21,147.0
2023-12-20 09:52:00,275.254,275.258,275.242,275.25,268.0
2023-12-20 09:48:00,275.463,275.667,275.452,275.658,1630.0
2023-12-20 09:45:00,274.91,274.915,274.899,274.906,267.0
2023-12-20 09:43:00,274.078,274.082,274.066,274.074,143.0
2023-12-20 09:41:00,273.908,273.913,273.897,273.904,209.0
2023-12-20 09:40:00,274.845,274.85,274.834,274.841,104.0
2023-12-20 09:30:00,274.576,274.581,272.97,272.977,2596.0
2023-12-19 19:00:00,276.191,276.195,276.179,276.186,85382.0
2023-12-19 18:30:00,276.191,276.195,276.179,276.186,85382.0
2023-12-19 16:33:00,279.051,279.056,279.039,279.047,2.0
2023-12-19 16:29:00,276.191,276.195,276.179,276.186,1200.0
2023-12-19 16:20:00,276.191,276.195,276.179,276.186,104.0
2023-12-19 16:17:00,276.191,276.195,276.179,276.186,85.0
2023-12-19 16:10:00,276.191,276.195,276.179,276.186,85382.0
2023-12-19 16:07:00,276.191,276.195,276.179,276.186,5634.0
2023-12-19 16:04:00,271.666,271.671,271.655,271.662,1.0
2023-12-19 16:02:00,276.191,276.195,276.179,276.186,133.0
2023-12-19 16:01:00,276.191,276.195,276.179,276.186,1900.0
2023-12-19 16:00:00,276.071,276.195,276.06,276.186,176357.0
2023-12-19 15:59:00,276.25,276.255,276.05,276.186,7523.0
2023-12-19 15:58:00,276.2,276.265,276.169,276.246,5072.0
2023-12-19 15:57:00,275.916,276.225,275.89,276.216,3159.0
2023-12-19 15:56:00,276.031,276.165,276.0,276.074,3396.0
2023-12-19 15:55:00,276.28,276.295,276.01,276.017,4444.0
2023-12-19 15:54:00,276.41,276.507,276.269,276.276,4353.0
2023-12-19 15:53:00,276.35,276.529,276.339,276.52,1873.0
2023-12-19 15:52:00,276.36,276.365,276.239,276.341,1232.0
2023-12-19 15:50:00,276.36,276.634,276.249,276.396,2980.0
2023-12-19 15:49:00,276.579,276.584,276.433,276.441,699.0
2023-12-19 15:48:00,276.36,276.479,276.269,276.47,1808.0
2023-12-19 15:47:00,276.609,276.654,276.519,276.526,1485.0
2023-12-19 15:46:00,276.499,276.729,276.488,276.72,2241.0
2023-12-19 15:45:00,276.43,276.435,276.329,276.376,1271.0
2023-12-19 15:44:00,276.48,276.484,276.428,276.436,1167.0
2023-12-19 15:42:00,276.48,276.484,276.448,276.461,848.0
2023-12-19 15:40:00,276.171,276.405,276.159,276.396,1434.0
2023-12-19 15:37:00,276.031,276.036,276.02,276.027,428.0
2023-12-19 15:36:00,276.014,276.031,276.002,276.022,371.0
2023-12-19 15:35:00,275.991,276.126,275.89,275.937,2230.0
2023-12-19 15:34:00,276.081,276.116,276.07,276.107,427.0
2023-12-19 15:31:00,275.951,275.956,275.94,275.947,302.0
2023-12-19 15:30:00,275.672,275.677,275.661,275.668,675.0
2023-12-19 15:29:00,275.393,275.508,275.292,275.499,2470.0
2023-12-19 15:25:00,275.493,275.498,275.392,275.439,879.0
2023-12-19 15:22:00,275.413,275.433,275.382,275.389,1233.0
2023-12-19 15:16:00,275.538,275.543,275.526,275.534,634.0
2023-12-19 15:12:00,275.453,275.458,275.442,275.449,560.0
2023-12-19 15:08:00,275.408,275.413,275.312,275.319,558.0
2023-12-19 15:03:00,275.642,275.647,275.631,275.638,411.0
2023-12-19 15:02:00,275.483,275.488,275.472,275.479,374.0
2023-12-19 15:01:00,275.498,275.503,275.487,275.494,1143.0
2023-12-19 14:59:00,275.528,275.533,275.516,275.524,171.0
2023-12-19 14:56:00,275.304,275.483,275.292,275.474,1123.0
2023-12-19 14:55:00,275.314,275.318,275.302,275.309,173.0
2023-12-19 14:54:00,275.314,275.318,275.302,275.309,185.0
2023-12-19 14:53:00,275.214,275.219,275.203,275.21,1003.0
2023-12-19 14:51:00,275.493,275.533,275.477,275.484,1013.0
2023-12-19 14:47:00,275.363,275.368,275.352,275.359,417.0
2023-12-19 14:45:00,275.523,275.587,275.462,275.549,2225.0
2023-12-19 14:44:00,275.583,275.587,275.571,275.579,302.0
2023-12-19 14:42:00,275.662,275.667,275.651,275.658,248.0
2023-12-19 14:41:00,275.807,275.812,275.796,275.803,431.0
2023-12-19 14:38:00,275.782,275.787,275.771,275.778,707.0
2023-12-19 14:37:00,275.752,275.757,275.741,275.748,240.0
2023-12-19 14:31:00,275.931,275.936,275.9,275.927,1132.0
2023-12-19 14:30:00,276.086,276.091,276.075,276.082,278.0
2023-12-19 14:26:00,275.603,275.607,275.591,275.598,242.0
2023-12-19 14:15:00,275.309,275.313,275.297,275.304,3027.0
2023-12-19 14:13:00,275.309,275.313,275.277,275.285,292.0
2023-12-19 14:12:00,275.333,275.338,275.252,275.26,322.0
2023-12-19 14:03:00,275.378,275.393,275.367,275.384,657.0
2023-12-19 13:59:00,275.333,275.368,275.267,275.275,1309.0
2023-12-19 13:56:00,275.363,275.398,275.232,275.24,1505.0
2023-12-19 13:50:00,275.647,275.652,275.636,275.643,136.0
2023-12-19 13:48:00,275.523,275.528,275.512,275.519,3041.0
2023-12-19 13:42:00,275.503,275.508,275.492,275.499,199.0
2023-12-19 13:41:00,275.518,275.523,275.502,275.509,305.0
2023-12-19 13:40:00,275.513,275.518,275.502,275.509,466.0
2023-12-19 13:37:00,275.493,275.518,275.482,275.509,218.0
2023-12-19 13:36:00,275.373,275.54,275.362,275.531,866.0
2023-12-19 13:30:00,274.995,274.999,274.983,274.991,599.0
2023-12-19 13:25:00,274.865,274.87,274.854,274.861,134.0
2023-12-19 13:21:00,274.99,274.994,274.978,274.986,117.0
2023-12-19 13:19:00,275.015,275.019,275.003,275.01,162.0
2023-12-19 13:14:00,275.264,275.268,274.978,275.06,1417.0
2023-12-19 13:10:00,275.314,275.318,275.302,275.309,312.0
2023-12-19 13:09:00,275.363,275.368,275.352,275.359,738.0
2023-12-19 13:04:00,275.612,275.617,275.601,275.608,144.0
2023-12-19 12:59:00,275.622,275.627,275.541,275.549,340.0
2023-12-19 12:51:00,275.603,275.607,275.591,275.598,162.0
2023-12-19 12:50:00,274.995,274.999,274.983,274.991,853.0
2023-12-19 12:40:00,274.985,274.989,274.973,274.981,206.0
2023-12-19 12:37:00,274.805,274.81,274.794,274.801,150.0
2023-12-19 12:36:00,274.664,274.669,274.653,274.66,880.0
2023-12-19 12:33:00,274.83,274.855,274.819,274.846,297.0
2023-12-19 12:31:00,274.476,274.481,274.465,274.472,257.0
2023-12-19 12:29:00,274.755,274.76,274.744,274.751,125.0
2023-12-19 12:27:00,274.207,274.212,274.196,274.203,235.0
2023-12-19 12:26:00,274.322,274.327,274.311,274.318,211.0
2023-12-19 12:22:00,273.739,273.893,273.728,273.884,1239.0
2023-12-19 12:21:00,273.639,273.644,273.603,273.61,598.0
2023-12-19 12:19:00,273.619,273.624,273.558,273.565,395.0
2023-12-19 12:16:00,273.664,273.669,273.653,273.66,124.0
2023-12-19 12:14:00,273.824,273.828,273.812,273.82,318.0
2023-12-19 12:06:00,273.649,273.654,273.513,273.645,1441.0
2023-12-19 12:04:00,273.49,273.494,273.479,273.486,303.0
2023-12-19 12:01:00,273.49,273.589,273.469,273.58,1697.0
2023-12-19 12:00:00,273.3,273.305,273.279,273.286,492.0
2023-12-19 11:56:00,273.171,273.176,273.16,273.167,116.0
2023-12-19 11:53:00,273.071,273.076,273.06,273.067,171.0
2023-12-19 11:52:00,273.559,273.639,273.389,273.456,1245.0
2023-12-19 11:50:00,273.809,273.813,273.797,273.805,164.0
2023-12-19 11:49:00,273.619,273.813,273.449,273.805,12116.0
2023-12-19 11:42:00,273.799,273.803,273.772,273.78,206.0
2023-12-19 11:41:00,273.634,273.639,273.623,273.63,243.0
2023-12-19 11:38:00,273.51,273.514,273.498,273.506,136.0
2023-12-19 11:34:00,273.036,273.295,272.96,273.286,3105.0
2023-12-19 11:32:00,273.221,273.225,273.03,273.037,803.0
2023-12-19 11:31:00,273.5,273.504,273.488,273.496,257.0
2023-12-19 11:29:00,273.599,273.604,273.588,273.595,232.0
2023-12-19 11:26:00,273.42,273.425,273.409,273.416,217.0
2023-12-19 11:23:00,273.091,273.245,273.08,273.237,787.0
2023-12-19 11:18:00,272.922,273.016,272.91,273.007,1191.0
2023-12-19 11:14:00,273.101,273.106,273.09,273.097,576.0
2023-12-19 11:10:00,273.52,273.524,273.508,273.516,598.0
2023-12-19 11:09:00,273.54,273.544,273.528,273.536,312.0
2023-12-19 11:07:00,273.43,273.435,273.419,273.426,135.0
2023-12-19 11:06:00,273.609,273.614,273.598,273.605,639.0
2023-12-19 11:04:00,273.739,273.774,273.728,273.765,472.0
2023-12-19 11:03:00,273.858,273.863,273.847,273.854,174.0
2023-12-19 11:02:00,273.858,274.043,273.847,274.034,493.0
2023-12-19 11:00:00,273.863,273.868,273.852,273.859,559.0
2023-12-19 10:55:00,273.729,273.734,273.718,273.725,165.0
2023-12-19 10:49:00,273.933,273.938,273.922,273.929,175.0
2023-12-19 10:45:00,273.883,273.888,273.872,273.879,163.0
2023-12-19 10:44:00,273.709,273.933,273.698,273.924,868.0
2023-12-19 10:43:00,274.182,274.187,273.817,273.825,6825.0
2023-12-19 10:39:00,274.422,274.426,274.41,274.417,180.0
2023-12-19 10:37:00,274.108,274.112,274.096,274.104,334.0
2023-12-19 10:36:00,273.858,273.863,273.847,273.854,703.0
2023-12-19 10:32:00,273.515,273.519,273.503,273.511,108.0
2023-12-19 10:31:00,273.49,273.524,273.479,273.516,372.0
2023-12-19 10:30:00,273.639,273.644,273.479,273.486,854.0
2023-12-19 10:28:00,273.809,273.813,273.797,273.805,195.0
2023-12-19 10:26:00,274.088,274.092,274.076,274.084,465.0
2023-12-19 10:22:00,273.764,273.769,273.753,273.76,195.0
2023-12-19 10:17:00,274.128,274.132,274.116,274.123,376.0
2023-12-19 10:06:00,274.506,274.68,274.435,274.672,1198.0
2023-12-19 10:01:00,274.974,274.979,274.963,274.97,213.0
2023-12-19 09:57:00,274.985,274.989,274.849,274.856,568.0
2023-12-19 09:54:00,274.058,274.063,274.047,274.054,300.0
2023-12-19 09:46:00,274.947,274.951,274.935,274.942,199.0
2023-12-19 09:44:00,275.493,275.518,275.482,275.509,377.0
2023-12-19 09:41:00,273.569,273.574,273.558,273.565,112.0
2023-12-19 09:40:00,273.719,273.724,273.708,273.715,507.0
2023-12-19 09:39:00,273.31,273.883,273.299,273.874,1007.0
2023-12-19 09:38:00,274.416,275.069,273.304,273.311,2178.0
2023-12-19 09:30:00,273.031,274.83,272.332,274.821,4355.0
2023-12-19 09:21:00,271.088,271.093,271.077,271.084,1.0
2023-12-19 08:00:00,272.204,272.209,272.193,272.2,2.0
2023-12-18 19:00:00,272.204,272.209,272.193,272.2,60809.0
2023-12-18 18:30:00,272.204,272.209,272.193,272.2,60809.0
2023-12-18 17:48:00,271.078,271.083,271.067,271.074,3.0
2023-12-18 16:49:00,249.152,270.963,249.142,270.954,284.0
2023-12-18 16:32:00,272.204,272.209,272.193,272.2,200.0
2023-12-18 16:20:00,272.204,272.209,272.193,272.2,20.0
2023-12-18 16:14:00,272.204,272.209,272.193,272.2,588.0
2023-12-18 16:10:00,272.204,272.209,272.193,272.2,60809.0
2023-12-18 16:04:00,270.161,270.166,270.15,270.157,1.0
2023-12-18 16:01:00,272.204,272.209,272.193,272.2,508.0
2023-12-18 16:00:00,272.184,272.358,272.173,272.2,134024.0
2023-12-18 15:59:00,272.254,272.418,272.153,272.18,10559.0
2023-12-18 15:58:00,272.144,272.269,272.108,272.25,3432.0
2023-12-18 15:57:00,272.314,272.403,272.243,272.27,5636.0
2023-12-18 15:56:00,272.473,272.478,272.273,272.419,1919.0
2023-12-18 15:55:00,272.493,272.508,272.243,272.25,1762.0
2023-12-18 15:54:00,272.194,272.254,272.183,272.245,1582.0
2023-12-18 15:52:00,272.224,272.318,272.078,272.085,3187.0
2023-12-18 15:51:00,272.393,272.398,272.293,272.315,3106.0
2023-12-18 15:50:00,272.393,272.752,272.382,272.743,2610.0
2023-12-18 15:49:00,272.513,272.647,272.502,272.629,1188.0
2023-12-18 15:48:00,272.663,272.667,272.651,272.659,626.0
2023-12-18 15:47:00,272.463,272.498,272.452,272.489,817.0
2023-12-18 15:46:00,272.393,272.428,272.382,272.394,1982.0
2023-12-18 15:45:00,272.334,272.408,272.318,272.325,835.0
2023-12-18 15:44:00,272.264,272.269,272.253,272.26,510.0
2023-12-18 15:43:00,272.274,272.279,272.263,272.27,229.0
2023-12-18 15:42:00,272.279,272.284,272.268,272.275,653.0
2023-12-18 15:40:00,272.478,272.483,272.467,272.474,755.0
2023-12-18 15:38:00,272.553,272.657,272.542,272.649,520.0
2023-12-18 15:37:00,272.682,272.687,272.641,272.649,1537.0
2023-12-18 15:36:00,272.872,272.877,272.731,272.808,1324.0
2023-12-18 15:35:00,272.775,272.779,272.763,272.771,453.0
2023-12-18 15:34:00,272.912,272.956,272.806,272.813,859.0
2023-12-18 15:32:00,272.892,272.936,272.881,272.928,1272.0
2023-12-18 15:31:00,272.797,272.802,272.786,272.793,494.0
2023-12-18 15:30:00,272.732,272.822,272.721,272.748,1096.0
2023-12-18 15:23:00,272.752,272.757,272.741,272.748,551.0
2023-12-18 15:22:00,272.643,272.702,272.631,272.649,1129.0
2023-12-18 15:21:00,272.663,272.667,272.467,272.474,524.0
2023-12-18 15:19:00,272.498,272.503,272.487,272.494,260.0
2023-12-18 15:18:00,272.722,272.727,272.711,272.718,343.0
2023-12-18 15:17:00,273.041,273.046,272.751,272.758,1819.0
2023-12-18 15:15:00,273.061,273.066,273.05,273.057,328.0
2023-12-18 15:13:00,273.121,273.146,273.11,273.137,657.0
2023-12-18 15:12:00,273.121,273.126,273.11,273.117,367.0
2023-12-18 15:10:00,272.912,273.046,272.881,272.962,2209.0
2023-12-18 15:08:00,273.031,273.21,273.02,273.067,1367.0
2023-12-18 15:01:00,273.186,273.195,273.175,273.187,447.0
2023-12-18 15:00:00,273.024,273.166,272.99,273.157,1813.0
2023-12-18 14:59:00,273.071,273.096,273.06,273.087,754.0
2023-12-18 14:58:00,273.101,273.106,273.09,273.097,360.0
2023-12-18 14:57:00,272.892,272.926,272.881,272.918,1480.0
2023-12-18 14:52:00,272.543,272.775,272.522,272.766,444.0
2023-12-18 14:51:00,272.663,272.668,272.652,272.659,251.0
2023-12-18 14:50:00,272.643,272.647,272.631,272.639,290.0
2023-12-18 14:49:00,272.742,272.782,272.731,272.773,1045.0
2023-12-18 14:48:00,272.577,272.582,272.527,272.534,702.0
2023-12-18 14:46:00,272.702,272.707,272.691,272.698,421.0
2023-12-18 14:45:00,272.726,272.731,272.715,272.722,279.0
2023-12-18 14:44:00,272.712,272.717,272.701,272.708,214.0
2023-12-18 14:42:00,272.623,272.797,272.611,272.629,1910.0
2023-12-18 14:41:00,272.623,272.627,272.611,272.619,538.0
2023-12-18 14:33:00,272.643,272.647,272.631,272.639,251.0
2023-12-18 14:32:00,272.653,272.687,272.641,272.678,690.0
2023-12-18 14:31:00,272.672,272.787,272.631,272.668,1641.0
2023-12-18 14:27:00,272.732,272.737,272.721,272.728,873.0
2023-12-18 14:25:00,272.752,273.166,272.721,273.157,2685.0
2023-12-18 14:23:00,272.628,272.632,272.616,272.624,210.0
2023-12-18 14:22:00,272.493,272.498,272.482,272.489,154.0
2023-12-18 14:21:00,272.493,272.498,272.482,272.489,226.0
2023-12-18 14:17:00,272.638,272.642,272.626,272.634,710.0
2023-12-18 14:16:00,272.503,272.508,272.487,272.494,242.0
2023-12-18 14:14:00,272.638,272.642,272.626,272.634,461.0
2023-12-18 14:13:00,272.702,272.792,272.691,272.783,498.0
2023-12-18 14:11:00,272.623,272.627,272.592,272.599,607.0
2023-12-18 14:10:00,272.692,272.697,272.681,272.688,467.0
2023-12-18 14:08:00,272.682,272.772,272.671,272.763,807.0
2023-12-18 14:04:00,272.568,272.578,272.557,272.569,614.0
2023-12-18 14:03:00,272.393,272.588,272.347,272.36,630.0
2023-12-18 14:00:00,272.573,272.578,272.562,272.569,193.0
2023-12-18 13:57:00,272.563,272.647,272.542,272.639,1515.0
2023-12-18 13:53:00,272.623,272.627,272.611,272.619,313.0
2023-12-18 13:52:00,272.543,272.617,272.432,272.439,1318.0
2023-12-18 13:50:00,272.735,272.74,272.724,272.731,114.0
2023-12-18 13:49:00,272.488,272.498,272.477,272.489,257.0
2023-12-18 13:47:00,272.765,272.77,272.754,272.761,358.0
2023-12-18 13:46:00,272.692,272.737,272.681,272.728,802.0
2023-12-18 13:42:00,272.448,272.453,272.432,272.439,306.0
2023-12-18 13:41:00,272.633,272.637,272.577,272.584,1214.0
2023-12-18 13:37:00,272.398,272.403,272.327,272.335,285.0
2023-12-18 13:34:00,272.892,272.896,272.701,272.728,1111.0
2023-12-18 13:31:00,272.802,272.812,272.791,272.803,420.0
2023-12-18 13:30:00,272.807,272.817,272.796,272.808,281.0
2023-12-18 13:28:00,273.031,273.136,273.02,273.127,1073.0
2023-12-18 13:26:00,272.922,272.966,272.91,272.957,462.0
2023-12-18 13:23:00,273.091,273.096,273.08,273.087,220.0
2023-12-18 13:18:00,273.33,273.335,273.249,273.256,392.0
2023-12-18 13:16:00,273.26,273.265,273.249,273.256,127.0
2023-12-18 13:15:00,273.515,273.519,273.503,273.511,232.0
2023-12-18 13:10:00,273.505,273.509,273.493,273.501,928.0
2023-12-18 13:08:00,273.569,273.574,273.558,273.565,718.0
2023-12-18 13:02:00,273.629,273.634,273.469,273.476,1234.0
2023-12-18 13:01:00,273.729,273.734,273.718,273.725,523.0
2023-12-18 12:59:00,273.679,273.684,273.668,273.675,499.0
2023-12-18 12:57:00,273.425,273.43,273.414,273.421,356.0
2023-12-18 12:52:00,273.51,273.524,273.459,273.476,966.0
2023-12-18 12:49:00,273.614,273.619,273.603,273.61,338.0
2023-12-18 12:48:00,273.819,273.823,273.807,273.815,571.0
2023-12-18 12:46:00,273.569,273.574,273.558,273.565,612.0
2023-12-18 12:45:00,273.799,273.803,273.787,273.795,391.0
2023-12-18 12:44:00,274.312,274.317,274.301,274.308,459.0
2023-12-18 12:42:00,274.237,274.352,273.977,273.984,1730.0
2023-12-18 12:36:00,274.387,274.76,274.086,274.751,8086.0
2023-12-18 12:34:00,274.267,274.272,274.256,274.263,295.0
2023-12-18 12:29:00,274.446,274.451,274.435,274.442,204.0
2023-12-18 12:26:00,274.217,274.282,274.206,274.273,691.0
2023-12-18 12:23:00,274.247,274.252,274.226,274.233,693.0
2023-12-18 12:20:00,274.436,274.486,274.346,274.472,1629.0
2023-12-18 12:19:00,274.297,274.451,274.286,274.442,1390.0
2023-12-18 12:18:00,274.038,274.043,274.027,274.034,207.0
2023-12-18 12:16:00,274.277,274.282,274.266,274.273,146.0
2023-12-18 12:10:00,274.108,274.252,274.096,274.243,862.0
2023-12-18 12:06:00,273.839,273.843,273.827,273.834,401.0
2023-12-18 12:05:00,274.315,274.319,274.266,274.273,761.0
2023-12-18 12:04:00,274.055,274.06,274.044,274.051,319.0
2023-12-18 12:03:00,274.141,274.145,274.129,274.137,407.0
2023-12-18 12:02:00,274.302,274.307,274.226,274.233,348.0
2023-12-18 11:59:00,274.016,274.021,273.538,273.545,554.0
2023-12-18 11:58:00,274.078,274.082,274.066,274.074,244.0
2023-12-18 11:53:00,273.4,273.574,273.389,273.565,1589.0
2023-12-18 11:45:00,273.587,273.592,273.576,273.583,327.0
2023-12-18 11:44:00,273.35,273.813,273.279,273.805,1221.0
2023-12-18 11:40:00,273.26,273.275,272.651,273.266,1646.0
2023-12-18 11:39:00,272.952,272.956,272.94,272.948,376.0
2023-12-18 11:34:00,272.812,272.817,272.801,272.808,198.0
2023-12-18 11:33:00,273.071,273.161,273.06,273.152,246.0
2023-12-18 11:32:00,272.842,272.847,272.831,272.838,132.0
2023-12-18 11:31:00,273.48,273.485,273.469,273.476,706.0
2023-12-18 11:28:00,273.923,273.928,273.469,273.476,2107.0
2023-12-18 11:24:00,274.2,274.242,274.027,274.034,392.0
2023-12-18 11:18:00,273.998,274.207,273.987,274.138,1535.0
2023-12-18 11:15:00,273.839,273.863,273.807,273.854,1103.0
2023-12-18 11:11:00,273.467,273.472,273.456,273.463,282.0
2023-12-18 11:06:00,273.36,273.365,273.11,273.117,853.0
2023-12-18 11:04:00,273.031,273.036,273.02,273.027,172.0
2023-12-18 11:03:00,273.101,273.106,273.09,273.097,171.0
2023-12-18 11:02:00,273.106,273.111,273.095,273.102,179.0
2023-12-18 11:00:00,272.892,272.896,272.881,272.888,231.0
2023-12-18 10:58:00,273.096,273.101,273.085,273.092,505.0
2023-12-18 10:57:00,272.463,273.086,272.452,272.808,2822.0
2023-12-18 10:55:00,272.304,272.308,272.293,272.3,121.0
2023-12-18 10:51:00,272.932,272.936,272.92,272.928,146.0
